OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -p
  -k 100
  -s IE
  splice.data.csv
  splice.data

File/input/splice.data.csv: 289 items, 3190 transactions
Found 100 non-redundant productive itemsets in 11 seconds
Alpha for size 2 = 6.00730e-07
Alpha for size 3 = 3.13971e-09
Alpha for size 4 = 2.19560e-11
Alpha for size 5 = 1.92596e-13
Alpha for size 6 = 2.03447e-15
Alpha for size 7 = 2.51613e-17
Alpha for size 8 = 3.56898e-19

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
IE & field11 = T & field30 = A & field17 = C & field27 = C & field15 = C & field26 = C,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field22 = C & field29 = C & field24 = C & field16 = C & field27 = T & field26 = C,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field29 = C & field24 = C & field23 = T & field27 = C & field26 = C & field21 = T,28, 0.006664, 4.153646,3.30547e-18,0.008777,1.000000
IE & field29 = C & field16 = T & field25 = T & field21 = T & field32 = A,28, 0.006664, 4.153646,3.30547e-18,0.008777,1.000000
IE & field22 = C & field24 = C & field16 = C & field23 = T & field26 = C,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field29 = C & field17 = C & field16 = C & field23 = T & field25 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field30 = A & field17 = C & field24 = C & field23 = T & field26 = C,42, 0.009996, 4.153646,4.44420e-27,0.013166,1.000000
IE & field29 = C & field26 = T & field19 = T & field20 = T & field24 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field14 = C & field25 = C & field29 = C & field17 = T & field26 = C,28, 0.006664, 4.153646,3.30547e-18,0.008777,1.000000
IE & field29 = C & field16 = C & field18 = T & field23 = T & field26 = C,33, 0.007854, 4.153646,2.29655e-21,0.010345,1.000000
IE & field22 = C & field30 = A & field24 = C & field23 = T & field21 = T,30, 0.007140, 4.153646,1.80852e-19,0.009404,1.000000
IE & field25 = C & field29 = C & field24 = C & field17 = T & field26 = C,29, 0.006902, 4.153646,7.73576e-19,0.009091,1.000000
IE & field11 = T & field29 = C & field27 = C & field25 = T & field21 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field25 = C & field29 = C & field23 = T & field27 = C & field26 = C,33, 0.007854, 4.153646,2.29655e-21,0.010345,1.000000
IE & field29 = C & field19 = T & field20 = C & field17 = T & field27 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field25 = C & field16 = C & field27 = C & field26 = C & field20 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field29 = C & field16 = C & field18 = T & field27 = C & field20 = T,26, 0.006188, 4.153646,6.01654e-17,0.008150,1.000000
IE & field25 = C & field30 = A & field18 = T & field23 = T & field26 = C,29, 0.006902, 4.153646,7.73576e-19,0.009091,1.000000
IE & field29 = C & field16 = C & field18 = T & field19 = T & field23 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field29 = C & field17 = C & field16 = C & field18 = T & field23 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field29 = C & field17 = T & field25 = T & field27 = T & field20 = T,26, 0.006188, 4.153646,6.01654e-17,0.008150,1.000000
IE & field29 = C & field26 = T & field18 = T & field22 = T & field15 = C,28, 0.006664, 4.153646,3.30547e-18,0.008777,1.000000
IE & field29 = C & field26 = T & field19 = T & field17 = T & field24 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field25 = C & field29 = C & field16 = C & field19 = T & field24 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field14 = C & field29 = C & field19 = T & field23 = T & field26 = C,35, 0.008330, 4.153646,1.24351e-22,0.010972,1.000000
IE & field29 = C & field16 = C & field23 = T & field27 = C & field21 = T,33, 0.007854, 4.153646,2.29655e-21,0.010345,1.000000
IE & field29 = C & field26 = T & field19 = T & field22 = T & field24 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field29 = C & field19 = T & field22 = T & field21 = T & field24 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field25 = C & field29 = C & field16 = C & field23 = T & field26 = C,35, 0.008330, 4.153646,1.24351e-22,0.010972,1.000000
IE & field29 = C & field16 = C & field18 = T & field23 = T & field20 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field29 = C & field16 = C & field23 = T & field27 = C & field25 = T,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field29 = C & field16 = C & field19 = T & field17 = T & field23 = T,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field29 = C & field18 = T & field20 = C & field22 = T & field21 = T,32, 0.007616, 4.153646,9.85394e-21,0.010031,1.000000
IE & field30 = A & field17 = C & field24 = C & field23 = T & field21 = T,34, 0.008092, 4.153646,5.34673e-22,0.010658,1.000000
IE & field29 = C & field16 = C & field19 = T & field23 = T & field27 = C,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field31 = G & field18 = T & field20 = C & field23 = T & field15 = C,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field25 = C & field29 = C & field20 = C & field22 = T & field21 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field30 = A & field18 = T & field23 = T & field27 = C & field21 = T,32, 0.007616, 4.153646,9.85394e-21,0.010031,1.000000
IE & field25 = C & field29 = C & field16 = C & field19 = T & field23 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field29 = C & field18 = T & field22 = T & field15 = C & field21 = T,34, 0.008092, 4.153646,5.34673e-22,0.010658,1.000000
IE & field29 = C & field26 = T & field17 = T & field25 = T & field27 = T,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field29 = C & field17 = C & field16 = C & field23 = T & field21 = T,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field14 = C & field29 = C & field18 = T & field22 = T & field27 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field29 = C & field26 = T & field19 = T & field22 = T & field32 = A,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field11 = T & field24 = C & field19 = C & field21 = T & field20 = T,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field25 = C & field29 = C & field16 = C & field18 = T & field22 = T,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
IE & field29 = C & field24 = C & field18 = T & field22 = T & field15 = C,27, 0.006426, 4.153646,1.41096e-17,0.008464,1.000000
IE & field29 = C & field26 = T & field18 = T & field22 = T & field24 = T,30, 0.007140, 4.153646,1.80852e-19,0.009404,1.000000
IE & field29 = C & field19 = T & field22 = T & field27 = T & field24 = T,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field25 = C & field29 = C & field15 = C & field27 = T & field24 = T,26, 0.006188, 4.153646,6.01654e-17,0.008150,1.000000
IE & field29 = C & field24 = C & field16 = C & field19 = T & field23 = T,28, 0.006664, 4.153646,3.30547e-18,0.008777,1.000000
IE & field25 = C & field30 = A & field18 = T & field15 = C & field26 = C,28, 0.006664, 4.153646,3.30547e-18,0.008777,1.000000
IE & field22 = C & field29 = C & field17 = T & field25 = T & field32 = A,24, 0.005712, 4.153646,1.09061e-15,0.007524,1.000000
IE & field11 = T & field30 = A & field17 = C & field23 = T & field21 = T,31, 0.007378, 4.153646,4.22369e-20,0.009718,1.000000
IE & field30 = A & field17 = C & field18 = T & field23 = T & field21 = T,37, 0.008806, 4.153646,6.70504e-24,0.011599,1.000000
IE & field11 = T & field29 = C & field17 = C & field15 = C & field26 = C,25, 0.005950, 4.153646,2.56290e-16,0.007837,1.000000
